시군구명,법정동,등록번호,중개업소 구분,중개업자명,중개업소명,도로명주소(지번)
충청북도 청주시청원구,내덕동,가-38020000-2396,공인중개사,김영권,칠성공인중개사사무소,충청북도 청주시 청원구 충청대로 39-1 (내덕동)
충청북도 청주시청원구,우암동,가-38020000-2402,공인중개사,김윤종,대상공인중개사사무소,충청북도 청주시 청원구 향군로108번길 20 상가1호
충청북도 청주시청원구,주성동,가-38020000-2430,공인중개사,신의숙,율량공인중개사사무소,충청북도 청주시 청원구 율량로 103 상가102호
충청북도 청주시청원구,우암동,가-38020000-2439,공인중개사,박치교,모범부동산공인중개사사무소,충청북도 청주시 청원구 직지대로 852 (우암동)
충청북도 청주시청원구,내덕동,가-38020000-2475,공인중개사,노재금,해수공인중개사사무소,충청북도 청주시 청원구 안덕벌로88번길 1 (내덕동)
충청북도 청주시청원구,사천동,가-38020000-2486,공인중개사,이옥순,성우공인중개사사무소,"충청북도 청주시 청원구 새터로 187 105호(사천동,덕성그린상가)"
충청북도 청주시청원구,내덕동,가-38020000-2513,공인중개사,이현봉,한우리공인중개사사무소,충청북도 청주시 청원구 1순환로197번길 44 
충청북도 청주시청원구,사천동,가-38020000-2517,공인중개사,최영근,남광하우스토리공인중개사사무소,"충청북도 청주시 청원구 율봉로 8 215동 104호(사천동,남광하우스토리B단지)"
충청북도 청주시청원구,율량동,가-38020000-2546,공인중개사,연규정,NC공인중개사사무소,충청북도 청주시 청원구 율봉로212번길 38 (율량동)
충청북도 청주시청원구,주성동,가-38020000-2550,공인중개사,김은주,우리나라공인중개사사무소,"충청북도 청주시 청원구 율량로 135 상가동 117호(주성동, 대원칸타빌3차)"
충청북도 청주시청원구,율량동,가-38020000-2558,공인중개사,박종대,자연공인중개사사무소,충청북도 청주시 청원구 율량로190번길 16 101호
충청북도 청주시청원구,내덕동,가-38020000-2731,공인중개사,이원희,시영공인중개사사무소,충청북도 청주시 청원구 1순환로330번길 44 (내덕동)
충청북도 청주시청원구,사천동,가-38020000-2618,공인중개사,신기수,대영공인중개사사무소,충청북도 청주시 청원구 율봉로44번길 35 
충청북도 청주시청원구,사천동,가-38020000-2619,공인중개사,최성숙,동아공인중개사사무소,"충청북도 청주시 청원구 새터로176번길 62 102호(사천동, 사천동아아파트상가동)"
충청북도 청주시청원구,율량동,가-38020000-2626,공인중개사,박수연,금빛공인중개사사무소,충청북도 청주시 청원구 율봉로201번길 7-1 1층
충청북도 청주시청원구,주성동,가-38020000-2634,공인중개사,이은주,신화공인중개사사무소,충청북도 청주시 청원구 율량로 103 율량택지개발지구4블럭 대원칸타빌1차단지내 상가 101
충청북도 청주시청원구,사천동,가-38020000-2651,공인중개사,조주영,대복공인중개사사무소,충청북도 청주시 청원구 율천북로21번길 7 (사천동)
충청북도 청주시청원구,내수읍,가-38020000-2625,공인중개사,이석민,제일공인중개사사무소,충청북도 청주시 청원구 내수읍 내수로 728-7 1층
충청북도 청주시청원구,율량동,가-38020000-2635,공인중개사,이원순,코아공인중개사사무소,충청북도 청주시 청원구 율중로79번길 46 
충청북도 청주시청원구,오창읍,가-38020000-2678,공인중개사,현일숙,더나은부동산공인중개사사무소,충청북도 청주시 청원구 오창읍 양청택지2길 10 101호
충청북도 청주시청원구,내덕동,가-38020000-2679,공인중개사,정해영,열매공인중개사사무소,충청북도 청주시 청원구 충청대로 76 
충청북도 청주시청원구,주중동,가-38020000-2682,공인중개사,고광선,나래공인중개사사무소,충청북도 청주시 청원구 율량로32번길 13 1층
충청북도 청주시청원구,율량동,가-38020000-2685,공인중개사,최영훈,삼정공인중개사사무소,충청북도 청주시 청원구 율봉로152번길 18 A동(율량동)
충청북도 청주시청원구,율량동,가38020000-2695,공인중개사,김동진,누리공인중개사사무소,충청북도 청주시 청원구 사뜸로36번길 19 101호
충청북도 청주시청원구,내덕동,가-38020000-2697,공인중개사,육채숙,하이공인중개사사무소,충청북도 청주시 청원구 1순환로330번길 24 (내덕동)
충청북도 청주시청원구,율량동,가-38020000-2711,공인중개사,강명희,스타트공인중개사사무소,"충청북도 청주시 청원구 공항로141번길 35 106호(율량동, 현대2차아파트상가)"
충청북도 청주시청원구,율량동,가-38020000-2732,공인중개사,주여진,부동산365공인중개사사무소,충청북도 청주시 청원구 율봉로209번길 40 럭키아파트상가 8-103호
충청북도 청주시청원구,율량동,가-38020000-2739,공인중개사,홍선아,럭키공인중개사사무소,충청북도 청주시 청원구 충청대로 145 상가9동106호
충청북도 청주시청원구,주성동,가-38020000-2759,공인중개사,남궁정애,선광로즈웰 공인중개사사무소,충청북도 청주시 청원구 율량로 119 선광로즈웰2차 상가동 101호
충청북도 청주시청원구,주중동,가-38020000-2783,공인중개사,이찬섭,왕부자되는공인중개사사무소,충청북도 청주시 청원구 주성로233번길 8-2 (주중동)
충청북도 청주시청원구,주중동,가-38020000-2784,공인중개사,고윤성,제우스공인중개사사무소,충청북도 청주시 청원구 율량로 77 대원칸타빌 2차 단지내상가 110호
충청북도 청주시청원구,율량동,가-38020000-2787,공인중개사,홍은주,신세대공인중개사사무소,충청북도 청주시 청원구 사뜸로 44 
충청북도 청주시청원구,사천동,가-38020000-2803,공인중개사,조옥주,하우스토리공인중개사사무소,충청북도 청주시 청원구 율봉로 9 
충청북도 청주시청원구,사천동,가-38020000-2813,공인중개사,김경옥,청아공인중개사사무소,충청북도 청주시 청원구 사뜸로 106 214동 106호
충청북도 청주시청원구,오창읍,가-38020000-2833,공인중개사,김우경,주성공인중개사사무소,충청북도 청주시 청원구 오창읍 주성3길 1 
충청북도 청주시청원구,사천동,가-38020000-2745,공인중개사,김효남,청주부동산공인중개사사무소,충청북도 청주시 청원구 사뜸로61번길 25 신동아상가 108호
충청북도 청주시청원구,주중동,가-38020000-2843,공인중개사,장미정,선공인중개사사무소,"충청북도 청주시 청원구 율량로 77 (주중동, 대원2차단지내상가 107호)"
충청북도 청주시청원구,사천동,3855-0000-6,공인중개사,박성미,사천푸르지오공인중개사사무소,"충청북도 청주시 청원구 사뜸로 106 214동102호(사천동,사천푸르지오)"
충청북도 청주시청원구,오창읍,3855-0000-10,공인중개사,정봉철,세중부동산공인중개사사무소,충청북도 청주시 청원구 오창읍 구룡택지로 9-1 101호
충청북도 청주시청원구,내덕동,3855-0000-14,공인중개사,유재승,청주대공인중개사사무소,충청북도 청주시 청원구 안덕벌로 66-1 
충청북도 청주시청원구,사천동,3855-0000-21,공인중개사,오춘택,대청공인중개사사무소,충청북도 청주시 청원구 사뜸로 99 
충청북도 청주시청원구,주성동,3855-0000-24,공인중개사,김옥순,e조은공인중개사사무소,충청북도 청주시 청원구 율량로 119 선광로즈웰2차 상가동 102호
충청북도 청주시청원구,오창읍,3855-0000-29,공인중개사,김선아,오렌지공인중개사사무소,충청북도 청주시 청원구 오창읍 구룡택지1로 10-1 
충청북도 청주시청원구,오창읍,3855-0000-43,공인중개사,김경태,오창하나부동산공인중개사사무소,충청북도 청주시 청원구 오창읍 양청택지로 78 
충청북도 청주시청원구,율량동,43114-2015-00003,공인중개사,오옥균,보성공인중개사사무소,충청북도 청주시 청원구 충청대로107번길 29-1 
충청북도 청주시청원구,오창읍,43114-2015-00009,공인중개사,김승남,정보공인중개사,충청북도 청주시 청원구 오창읍 오창중앙로 32 111호(중앙하이츠상가)
충청북도 청주시청원구,오창읍,43114-2015-00018,공인중개사,신문우,새롬공인중개사사무소,충청북도 청주시 청원구 오창읍 양청택지3길 35 
충청북도 청주시청원구,율량동,43114-2015-00021,공인중개사,임재경,선광1차공인중개사사무소,충청북도 청주시 청원구 율량로 157 선광로즈웰아파트 상가동 104호
충청북도 청주시청원구,우암동,43114-2015-00024,공인중개사,김범열,좋은친구공인중개사사무소,충청북도 청주시 청원구 상당로218번길 11-1 102호
충청북도 청주시청원구,율량동,43114-2015-00035,공인중개사,배정호,일품공인중개사사무소,"충청북도 청주시 청원구 사뜸로 30 (율량동), 1층"
충청북도 청주시청원구,내수읍,43114-2015-00042,공인중개사,박현자,신하나공인중개사사무소,충청북도 청주시 청원구 내수읍 도원세교로 67 우창진주아파트 상가 나동 103호
충청북도 청주시청원구,내수읍,43114-2015-00062,공인중개사,최윤옥,OK공인중개사사무소,충청북도 청주시 청원구 내수읍 마산3길 60 
충청북도 청주시청원구,율량동,43114-2015-00077,공인중개사,김순남,보석공인중개사사무소,충청북도 청주시 청원구 공항로 102 202호
충청북도 청주시청원구,오창읍,4.31142E+13,공인중개사,석원재,석원재부동산공인중개사사무소,충청북도 청주시 청원구 오창읍 여천3길 266 
충청북도 청주시청원구,율량동,43114-2016-00003,공인중개사,이은경,대원씨티공인중개사사무소,충청북도 청주시 청원구 율중로 10 104호
충청북도 청주시청원구,율량동,43114-2016-00004,공인중개사,이주형,브엘공인중개사사무소,충청북도 청주시 청원구 율량로190번길 16 
충청북도 청주시청원구,오창읍,43114-2016-00006,공인중개사,김은주,오창탑공인중개사사무소,충청북도 청주시 청원구 오창읍 오창중앙로 12 제상가동 1층 112호
충청북도 청주시청원구,주성동,43114-2016-00008,공인중개사,이서현,SM공인중개사사무소,충청북도 청주시 청원구 율량로 110-1 
충청북도 청주시청원구,우암동,43114-2016-00029,공인중개사,송의숙,반석공인중개사사무소,충청북도 청주시 청원구 향군로74번길 26 덕일한마음아파트 제상가동 1층 105호
충청북도 청주시청원구,내덕동,43114-2016-00032,공인중개사,장두순,세븐부동산중개사무소,충청북도 청주시 청원구 향군로 129 두봉빌딩4층
충청북도 청주시청원구,오창읍,43114-2016-00041,공인중개사,김춘식,예스부동산공인중개사사무소,충청북도 청주시 청원구 오창읍 연구단지로 109 101호
충청북도 청주시청원구,율량동,43114-2016-00053,공인중개사,배상열,명문공인중개사사무소,충청북도 청주시 청원구 율봉로159번길 52 
충청북도 청주시청원구,율량동,43114-2016-00061,공인중개사,조은영,에이스공인중개사사무소,충청북도 청주시 청원구 율량로 160 101호
충청북도 청주시청원구,오창읍,43114-2016-00063,공인중개사,안유숙,한라부동산중개사사무소,충청북도 청주시 청원구 오창읍 오창중앙로 96 111호
충청북도 청주시청원구,율량동,43114-2016-00071,공인중개사,이수영,듀오공인중개사사무소,충청북도 청주시 청원구 충청대로107번길 37-2 102호
충청북도 청주시청원구,오창읍,43114-2016-00076,공인중개사,표정훈,오창롯데캐슬합동공인중개사사무소,충청북도 청주시 청원구 오창읍 중부로 760 201동 122호
충청북도 청주시청원구,우암동,43114-2016-00084,공인중개사,조성덕,황금공인중개사사무소,충청북도 청주시 청원구 향군로 113 1층(우암동)
충청북도 청주시청원구,내덕동,43114-2016-00090,공인중개사,정서윤,Yes공인중개사사무소,충청북도 청주시 청원구 상당로302번길 131 상가1층
충청북도 청주시청원구,오창읍,43114-2017-00004,공인중개사,홍명희,오창KB공인중개사사무소,충청북도 청주시 청원구 오창읍 양청6길 12 103호
충청북도 청주시청원구,우암동,43114-2017-00006,공인중개사,김주석,청주부동산중개본부김피디의부동산이야기,충청북도 청주시 청원구 향군로74번길 3 
충청북도 청주시청원구,주성동,43114-2017-00010,공인중개사,김준영,멘토공인중개사사무소,충청북도 청주시 청원구 율량로 134 (주성동)
